# LAST EDIT: 2021/04/11 - SUPERNOVA
#############
# BUILDINGS #
#############
###ÄNSI
#
# WONDERS
#Wonder Upgrades
ca_sigmarite_temple_2;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_3;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_4;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_5;Temple of Sigmar;;;;;;;;;;;;;x
ca_grail_temple_1;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_1_desc;Wandering knights and pilgrims are lodged here, if only to prevent them from being a nuisance elsewhere. When battle is called, they eagerly join the greater host for a chance to gain glory and honour.;;;;;;;;;;;;;x
ca_grail_temple_2;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_3;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_4;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_5;Grail Hold;;;;;;;;;;;;;x
ca_oldworldgods_keep_1;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_1_desc;A temple of Shallya provides some mercy.;;;;;;;;;;;;;x
ca_oldworldgods_keep_2;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_3;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_4;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_5;Temple of Shallya;;;;;;;;;;;;;x
ca_sylvanian_archers_1;Sylvanian Woodsmen;;;;;;;;;;;;;x
ca_sylvanian_archers_2;Sylvanian Woodsmen;;;;;;;;;;;;;x
ca_sylvanian_archers_3;Sylvanian Woodsmen;;;;;;;;;;;;;x
ca_sylvanian_archers_4;Sylvanian Woodsmen;;;;;;;;;;;;;x
ca_sylvanian_archers_1_desc;Because of its backwater nature, Sylvania has little capacity to produce firearms and a population with little ability to procure them. Instead, they hunt and train with the traditional bow and crossbow, and learn to fight using hit and run tactics against the things in the forest that an arrow or bolt cannot bring down.;;;;;;;;;;;;;x
ca_defiled_cairn_1;Defiled Cairn;;;;;;;;;;;;;x
ca_defiled_cairn_2;Defiled Cairn;;;;;;;;;;;;;x
ca_defiled_cairn_3;Defiled Cairn;;;;;;;;;;;;;x
ca_defiled_cairn_4;Defiled Cairn;;;;;;;;;;;;;x
ca_defiled_cairn_1_desc;Deep under the larger cemeteries and Morr's Gardens are cairns and crypts, labyrinthine catacombs where the bodies of noble families, dignitaries and important priests rest in eternal sleep. In Sylvania especially, such places are lost to darker creatures; things that may have once been human, generations ago, but have since devolved into bestial cannibals that feed on the dead.;;;;;;;;;;;;;x
tp_mausoleum_1;Mausoleum;;;;;;;;;;;;;x
tp_mausoleum_2;Mausoleum;;;;;;;;;;;;;x
tp_mausoleum_3;Mausoleum;;;;;;;;;;;;;x
tp_mausoleum_4;Mausoleum;;;;;;;;;;;;;x
tp_mausoleum_1_desc;Once this was a place where the mortal remains of the dead were entrusted to the god Morr. But with the infusion of dark magic it has been corrupted into an unholy place where the dead rise up and serve as puppets to their dark master.;;;;;;;;;;;;;x
#
# DRUCHII UNIQUE BUILDINGS
#
ca_naggarond;Naggarond;;;;;;;;;;;;;x
ca_naggarond_desc;Naggarond is the darkest and most powerful of the Druchii cities, home to the Witch King himself for eons. A near impenetrable fortress, it is guarded by infamous Black Guard of Naggarond who are amongst the finest warriors in the world.;;;;;;;;;;;;;x
ca_ghrond;Ghrond;;;;;;;;;;;;;x
ca_ghrond_desc;Ghrond is also called "The Black Towerand is home to the feared Sorceresses of Naggaroth, long ruled by their Queen Morathi, mother of Malekith himself. It is a near impenetrable fortress, the last line of defence against the hordes of the northern Chaos Wastes, should the watch towers fail to hold them back.;;;;;;;;;;;;;x
ca_hag_graef;Hag Graef;;;;;;;;;;;;;x
ca_hag_graef_desc;Hag Graef was originally a beached black ark, founded by an expeditionary force who had failed in its mission and feared the wrath of Malekith. The city was spared his wrath, however, and now serves as the main centre of Druchii military build up. Vast amounts of swords and armour are forged here each year.;;;;;;;;;;;;;x
ct_karond_kar;Karond Kar;;;;;;;;;;;;;x
ct_karond_kar_desc;Karond Kar, also known as the "Tower of Despairis the port of call for most Druchii slavers. It is a wealthy city, and by custom, all slavers must stop here and pay the tithe to the lord of the city. It is known also for being the home of the Corsairs, the infamous raiders of Naggaroth.;;;;;;;;;;;;;x
ca_clar_karond;Clar Karond;;;;;;;;;;;;;x
ca_clar_karond_desc;Clar Karond is called "The Tower of Doomand is a major source for raw material harvesting for the Druchii, being surrounded by vast forests. It is also famous for the mighty beasts which the city trains, anything from Hydras to Manticores to dragons.;;;;;;;;;;;;;x
ca_har_ganeth;Har Ganeth;;;;;;;;;;;;;x
ca_har_ganeth_desc;Har Ganeth is a temple city, run by the Cult of Khaine. Home to the Executioners and Witch Elves, it is not a city that one would ever want to visit without very good cause. In war however, the armies of Har Ganeth are counted amongst the most stalwart of the Witch King's legions and the temple has officially recognized him as their messiah, the "Scourge of Khainehimself.;;;;;;;;;;;;;x
ca_watch_towers;Watch Tower;;;;;;;;;;;;;x
ca_watch_towers_desc;Watch Towers are Naggaroth's first line of defence against the hordes of Chaos from the North; a long line of forts manned by freshly trained Druchii legions who all serve their first duty here for a few years serve both to hold back Chaos and act as an excellent training mission for all young Druchii troops.;;;;;;;;;;;;;x
#
# DRUCHII BUILDINGS
#
ca_druchiikeep_1;Fortress of Desolation;;;;;;;;;x
ca_druchiikeep_2;Fortress of Desolation;;;;;;;;;x
ca_druchiikeep_3;Fortress of Desolation;;;;;;;;;x
ca_druchiikeep_4;Fortress of Desolation;;;;;;;;;x
ca_druchiikeep_5;Fortress of Desolation;;;;;;;;;x
ca_druchiikeep_6;Fortress of Desolation;;;;;;;;;x
ca_druchiikeep_1_desc;While the Asur of Ulthuan live in beautifully decorated mansions, full of life and brilliant colors, their forsaken kin, the Druchii, live in great fortresses of black, oily stone and depressing colors. The sadism of the Druchii is legendary, and their fortresses reflect this, full of hate and malice towards all life, only the Druchii could bare to live in such a miserable place.;;;;;;;;;x
ca_druchiiwall_1;Walls of Malice;;;;;;;;;x
ca_druchiiwall_2;Walls of Malice;;;;;;;;;x
ca_druchiiwall_3;Walls of Malice;;;;;;;;;x
ca_druchiiwall_4;Walls of Malice;;;;;;;;;x
ca_druchiiwall_5;Walls of Malice;;;;;;;;;x
ca_druchiiwall_6;Walls of Malice;;;;;;;;;x
ca_druchiiwall_1_desc;Druchii fortress walls, nicknamed Walls of Malice for their intimidating and striking appearance, are pitch black walls of great height and volume, surronding a Druchii fortress or city in a circular shape. Much like the places they protect, they are designed to scare opponents and offer new ways of torture for the Druchii's victims.;;;;;;;;;x
ca_bleaksword_barracks_1;Bleaksword Kabal;;;;;;;;;x
ca_bleaksword_barracks_2;Bleaksword Kabal;;;;;;;;;x
ca_bleaksword_barracks_3;Bleaksword Kabal;;;;;;;;;x
ca_bleaksword_barracks_4;Bleaksword Kabal;;;;;;;;;x
ca_bleaksword_barracks_1_desc;Bleakswords are the Druchii's elite rank-and-file swordsmen units, designed to take and hold objectives and tie down enemy units in combat.;;;;;;;;;x
ca_autarrishades_1;Shade Battlegrounds;;;;;;;;;x
ca_autarrishades_2;Shade Battlegrounds;;;;;;;;;x
ca_autarrishades_3;Shade Battlegrounds;;;;;;;;;x
ca_autarrishades_4;Shade Battlegrounds;;;;;;;;;x
ca_autarrishades_1_desc;The Autarii are the descendents of the Nagarythi that stayed loyal to Malekith and fled with him to Naggaroth. Legends say that they shunned settling in the major cities of the Druchii, and took to a more brutal, and feral life in the dark wilderness of Naggaroth. Due to this lifestyle, all shades are masters of the forests they patrol, and can silently stalk prey for miles, on top of being crack shots with their bows. When Malekith campaigns in Ulthuan, a great number of shades accompany him, and most remain when he is defeated, causing great trouble for the Phoenix kings.;;;;;;;;;x
ca_druchiibarracks_1;Dread Keep;;;;;;;;;x
ca_druchiibarracks_2;Dread Keep;;;;;;;;;x
ca_druchiibarracks_3;Dread Keep;;;;;;;;;x
ca_druchiibarracks_4;Dread Keep;;;;;;;;;x
ca_druchiibarracks_5;Dread Keep;;;;;;;;;x
ca_druchiibarracks_6;Dread Keep;;;;;;;;;x
ca_druchiibarracks_1_desc;The Dread Keep is where the Dreadspears and Darkshards gather and train in spear and crossbow, but in the grand scheme of things they serve as little more than fodder for the meatgrinder.;;;;;;;;;x
ca_druchiitown_1;Spire of Depravity;;;;;;;;;x
ca_druchiitown_2;Spire of Depravity;;;;;;;;;x
ca_druchiitown_3;Spire of Depravity;;;;;;;;;x
ca_druchiitown_4;Spire of Depravity;;;;;;;;;x
ca_druchiitown_5;Spire of Depravity;;;;;;;;;x
ca_druchiitown_6;Spire of Depravity;;;;;;;;;x
ca_druchiitown_1_desc;The Spire of Depravity is where much of the wickedness and foul things go on inside a Druchii fortress. All sorts of persons, be they slaves, prisoners of war, or even family members, are processed in the spire to determine their use, so what passes for trade happens here.;;;;;;;;;x
ca_druchiicoldones_1;Cold One Stables;;;;;;;;;x
ca_druchiicoldones_2;Cold One Stables;;;;;;;;;x
ca_druchiicoldones_3;Cold One Stables;;;;;;;;;x
ca_druchiicoldones_4;Cold One Stables;;;;;;;;;x
ca_druchiicoldones_5;Cold One Stables;;;;;;;;;x
ca_druchiicoldones_6;Cold One Stables;;;;;;;;;x
ca_druchiicoldones_1_desc;Cold Ones are reptilian creatures from the cold wastes of northern Naggaroth, tamed and trained by the Druchii to act as heavy cavalry. Their savage nature complements their riders personalities, so little is left standing after a Cold One charge. Due to long standing rivalries between cold one riders and darkriders, cold one riders will refuse to even be in the same province as the darkriders, and so their stable cannot be built if you already have darkriders.;;;;;;;;;x
ca_druchiidarkriders_1;Darkrider Stables;;;;;;;;;x
ca_druchiidarkriders_2;Darkrider Stables;;;;;;;;;x
ca_druchiidarkriders_3;Darkrider Stables;;;;;;;;;x
ca_druchiidarkriders_4;Darkrider Stables;;;;;;;;;x
ca_druchiidarkriders_5;Darkrider Stables;;;;;;;;;x
ca_druchiidarkriders_6;Darkrider Stables;;;;;;;;;x
ca_druchiidarkriders_1_desc;Darkriders are the light cavalry counterpart to the cold one knights, being armed with swords and bows, and riding horses into battle instead of cold ones. They are used primarily to harass and run down routing units, but they also are good at running down skirmishers. Due to a deep and old rivalry between the cold one knights, their stables cannot be built in the same provinces as the cold ones.;;;;;;;;;x
ca_beastpen_1;Beastpens;;;;;;;;;x
ca_beastpen_2;Beastpens;;;;;;;;;x
ca_beastpen_3;Beastpens;;;;;;;;;x
ca_beastpen_4;Beastpens;;;;;;;;;x
ca_beastpen_1_desc;Beastpens are where the High Beastmasters keep their quarry, beasts ranging from Manticores, Cold Ones, even Hydras and Kharibdyss, all bred for war and slaughter in the name of their sadistic masters.;;;;;;;;;x
ca_autarrivenerables_1;Autarii Venerable Shades;;;;;;;;;x
ca_autarrivenerables_2;Autarii Venerable Shades;;;;;;;;;x
ca_autarrivenerables_3;Autarii Venerable Shades;;;;;;;;;x
ca_autarrivenerables_1_desc;The Autarii live a hard life in the deep dark of the lands of chill, so those that live to be of an elder age are a rare sight. Venerable shades are faster, smarter, and deadlier than the regular shades, and many hold positions of power within the hiearchy of the Autarii clans.;;;;;;;;;x
ca_blackguards_1;Blackguard Barracks;;;;;;;;;x
ca_blackguards_2;Blackguard Barracks;;;;;;;;;x
ca_blackguards_3;Blackguard Barracks;;;;;;;;;x
ca_blackguards_4;Blackguard Barracks;;;;;;;;;x
ca_blackguards_5;Blackguard Barracks;;;;;;;;;x
ca_blackguards_6;Blackguard Barracks;;;;;;;;;x
ca_blackguards_1_desc;The Blackguard are the elite bodyguard regiments of Malekith, made up of the sons of the Druchii nobility. They are equipped with the best armor and weapons, and are disciplined into the most loyal, perfect killing machine, feeling no remorse as they cut down those that stand against the Witch King. While the Witch King fields the largest amount of Blackguards, other Druchii lords have fielded their own versions of the blackguard in their personal retinues.;;;;;;;;;x
ca_claridrydock_1;Great Dockyards of the Clari;;;;;;;;;x
ca_claridrydock_2;Great Dockyards of the Clari;;;;;;;;;x
ca_claridrydock_3;Great Dockyards of the Clari;;;;;;;;;x
ca_claridrydock_4;Great Dockyards of the Clari;;;;;;;;;x
ca_claridrydock_1_desc;Due to Clar Karond's position inside the Dark Forest, it has ample resources to construct the grand fleets of Naggaroth. Thanks to this, The feared Black Ark corsairs can attack and pillage anywhere in the world, bringing back more slaves for Naggaroth;;;;;;;;;x
ca_ganethiwitch_1;Elite Witch Elf Coven;;;;;;;;;x
ca_ganethiwitch_2;Elite Witch Elf Coven;;;;;;;;;x
ca_ganethiwitch_3;Elite Witch Elf Coven;;;;;;;;;x
ca_ganethiwitch_4;Elite Witch Elf Coven;;;;;;;;;x
ca_ganethiwitch_1_desc;Har Ganeth, the city of executioners, is a city entirely devoted to Khaela Mensha Khaine and headquarters to the executioners and has the largest amount of Witch Elves out of all other cities. Many of the Witch Elves that reside in the city are the elite, elder members of the covens, capable of taking down scores of enemies with minimal effort.;;;;;;;;;x
ca_ghrondarisorceress_1;Ghrondari Sorceress Conclave;;;;;;;;;x
ca_ghrondarisorceress_2;Ghrondari Sorceress Conclave;;;;;;;;;x
ca_ghrondarisorceress_3;Ghrondari Sorceress Conclave;;;;;;;;;x
ca_ghrondarisorceress_1_desc;Ghrondari utilize towers of sorcery, grand fortresses that house the witches and sorceresses of Naggaroth, the only persons allowed to practice magic, reigning down powerful spells to decitmate enemy armies, hoarding esoteric knowledge, and divining the winds of magic and fate.;;;;;;;;;x
ca_graefislaves_1;Great Slave-Pens;;;;;;;;;x
ca_graefislaves_2;Great Slave-Pens;;;;;;;;;x
ca_graefislaves_3;Great Slave-Pens;;;;;;;;;x
ca_graefislaves_4;Great Slave-Pens;;;;;;;;;x
ca_graefislaves_1_desc;All Druchii fortresses and cities have a place devoted to their slaves, but Hag Graef and Karond Kar have economies that subsist almost entirely upon slaves, and so each has a larger stock of slaves than the other cities. These slaves are not only used to toil in mines, but also as fodder for the cities' armies.;;;;;;;;;x
ca_karondibeasts_1;Karondi Greatbeast Pens;;;;;;;;;x
ca_karondibeasts_2;Karondi Greatbeast Pens;;;;;;;;;x
ca_karondibeasts_3;Karondi Greatbeast Pens;;;;;;;;;x
ca_karondibeasts_4;Karondi Greatbeast Pens;;;;;;;;;x
ca_karondibeasts_1_desc;While Karond Kar may be more known for it's corsairs and as the entry point for slaves into Naggaroth, Karond has a tradition of fielding gigantic warbeasts from the western side of the Blackspine mountains. These creatures are larger and stronger than those found on the eastern side of the mountain, and may a beastmaster has died trying to break these creatures for the lords of Karond Kar.;;;;;;;;;x
tp_witch_elf_1;Witch Elf Conclave;;;;;;;;;x
tp_witch_elf_2;Witch Elf Conclave;;;;;;;;;x
tp_witch_elf_3;Witch Elf Conclave;;;;;;;;;x
tp_witch_elf_4;Witch Elf Conclave;;;;;;;;;x
tp_witch_elf_5;Witch Elf Conclave;;;;;;;;;x
tp_witch_elf_6;Witch Elf Conclave;;;;;;;;;x
tp_witch_elf_1_desc;Witch Elves are masochistic female dark elves that have a talent for slaughter. They are lightly armored troops, but thanks to their speed and lethality, they can be quite difficult to defeat in battle.;;;;;;;;;x
tp_palaceof_pain_1;Palace of Pain;;;;;;;;;x
tp_palaceof_pain_2;Palace of Pain;;;;;;;;;x
tp_palaceof_pain_3;Palace of Pain;;;;;;;;;x
tp_palaceof_pain_4;Palace of Pain;;;;;;;;;x
tp_palaceof_pain_5;Palace of Pain;;;;;;;;;x
tp_palaceof_pain_6;Palace of Pain;;;;;;;;;x
tp_palaceof_pain_1_desc;Druchii temples are foul places, dark stains on an already darkened land. Here is where the bloody sacrifices and slaugher to Khaela Mensha Kaine and other Cytharai gods are done, and also where the witch elves and sorceresses call their home.;;;;;;;;;x
